,zip,asian_d,black_d,hispanic_d,native_d,native_h_d,Unknown,white_d,total,p_white_d,p_black_d,p_hispanic_d,p_native_d,p_native_h_d,p_Unknown_d,p_asian_d,population,white,black,native,asian,native_h,mixed,hispanic,p_white,p_black,p_native,p_asian,p_native_h,p_mixed,p_hispanic,white_popp,black_popp,hispanic_popp,native_popp,asian_popp,white_prop,black_prop,hispanic_prop,native_perc_prop,asian_perc_prop
68,4038,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17015.0,16233.0,186.0,25.0,39.0,0.0,317.0,129.0,0.9540405524537173,0.010931531002057009,0.0014692918013517484,0.002292095210108728,0.0,0.01863062004114017,0.007581545694975022,6.160290765724142e-05,0.0,0.0,0.0,0.0,1.0481734737879627,0.0,0.0,0.0,0.0
69,4042,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4416.0,4348.0,12.0,0.0,0.0,0.0,55.0,24.0,0.9846014492753623,0.002717391304347826,0.0,0.0,0.0,0.012454710144927536,0.005434782608695652,0.00022999080036798528,0.0,0.0,,,1.015639374425023,0.0,0.0,,
70,4046,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7704.0,7333.0,172.0,0.0,140.0,0.0,48.0,54.0,0.9518431983385255,0.02232606438213915,0.0,0.018172377985462097,0.0,0.006230529595015576,0.007009345794392523,0.00013636983499249966,0.0,0.0,,0.0,1.0505932087822174,0.0,0.0,,0.0
71,4048,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2937.0,2819.0,15.0,0.0,54.0,0.0,35.0,6.0,0.9598229485869936,0.005107252298263534,0.0,0.018386108273748723,0.0,0.01191692202928158,0.0020429009193054137,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0
72,4055,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3828.0,3738.0,15.0,33.0,9.0,0.0,33.0,59.0,0.9764890282131662,0.003918495297805642,0.008620689655172414,0.0023510971786833857,0.0,0.008620689655172414,0.01541274817136886,0.00026752273943285177,0.0,0.0,0.0,0.0,1.0240770465489566,0.0,0.0,0.0,0.0
73,4062,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17842.0,17222.0,181.0,66.0,0.0,0.0,362.0,72.0,0.9652505324515189,0.010144602623024324,0.0036991368680641184,0.0,0.0,0.020289205246048648,0.004035422037888129,5.806526535826269e-05,0.0,0.0,0.0,,1.0360004645221228,0.0,0.0,0.0,
74,4102,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17833.0,14919.0,1199.0,8.0,612.0,0.0,817.0,699.0,0.8365950765434867,0.06723490158694555,0.00044860651600964505,0.034318398474737846,0.0,0.045813940447485,0.03919699433634274,0.0,0.0008340283569641367,0.0,0.0,0.0,0.0,14.873227689741451,0.0,0.0,0.0
75,4210,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22943.0,20952.0,226.0,42.0,353.0,2.0,1290.0,332.0,0.9132197184326374,0.009850499062895,0.0018306237196530533,0.015385956500893519,8.717255807871682e-05,0.05622629996077235,0.014470644641066992,4.772814051164567e-05,0.0,0.0,0.0,0.0,1.0950267277586865,0.0,0.0,0.0,0.0
76,4257,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2614.0,2440.0,0.0,0.0,145.0,0.0,29.0,0.0,0.9334353481254782,0.0,0.0,0.05547054322876817,0.0,0.011094108645753635,0.0,0.0004098360655737705,,,,0.0,1.071311475409836,,,,0.0
77,4280,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6842.0,6498.0,20.0,7.0,33.0,0.0,284.0,46.0,0.9497223034200526,0.0029231218941829875,0.0010230926629640456,0.00482315112540193,0.0,0.04150833089739842,0.006723180356620871,0.0001538935056940597,0.0,0.0,0.0,0.0,1.0529393659587565,0.0,0.0,0.0,0.0
78,4401,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44754.0,42148.0,475.0,267.0,967.0,0.0,726.0,700.0,0.9417705679939223,0.01061357644009474,0.005965947177905885,0.021607007194887607,0.0,0.01622201367475533,0.015641060016981723,2.372591819303407e-05,0.0,0.0,0.0,0.0,1.0618297428110468,0.0,0.0,0.0,0.0
79,4444,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8880.0,8599.0,56.0,16.0,141.0,4.0,53.0,33.0,0.9683558558558558,0.006306306306306306,0.0018018018018018018,0.01587837837837838,0.00045045045045045046,0.005968468468468468,0.0037162162162162164,0.00011629259216187928,0.0,0.0,0.0,0.0,1.032678218397488,0.0,0.0,0.0,0.0
80,4453,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,762.0,0.0,0.0,0.0,0.0,22.0,5.0,0.9719387755102041,0.0,0.0,0.0,0.0,0.02806122448979592,0.006377551020408163,0.0013123359580052493,,0.0,,,1.0288713910761154,,0.0,,
81,4457,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5840.0,5747.0,51.0,0.0,2.0,0.0,40.0,27.0,0.9840753424657535,0.008732876712328768,0.0,0.00034246575342465754,0.0,0.00684931506849315,0.004623287671232877,0.00017400382808421786,0.0,0.0,,0.0,1.0161823560118322,0.0,0.0,,0.0
82,4460,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.0,1145.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027074235807860263,0.0008733624454148472,,0.0,,,1.0,,0.0,,
83,4468,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9210.0,7744.0,89.0,803.0,173.0,13.0,386.0,44.0,0.8408251900108578,0.009663409337676438,0.08718783930510315,0.018783930510314874,0.0014115092290988057,0.04191096634093377,0.004777415852334419,0.00025826446280991736,0.0,0.0,0.0,0.0,1.1893078512396695,0.0,0.0,0.0,0.0
84,4474,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3689.0,3550.0,0.0,0.0,33.0,0.0,106.0,17.0,0.962320412035782,0.0,0.0,0.008945513689346707,0.0,0.02873407427487124,0.004608294930875576,0.00028169014084507044,,0.0,,0.0,1.039154929577465,,0.0,,0.0
85,4572,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5030.0,4844.0,0.0,80.0,52.0,0.0,54.0,83.0,0.9630218687872764,0.0,0.015904572564612324,0.010337972166998012,0.0,0.01073558648111332,0.01650099403578529,0.00020644095788604458,,0.0,0.0,0.0,1.0383980181668042,,0.0,0.0,0.0
86,4619,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.0,2999.0,4.0,0.0,5.0,0.0,10.0,45.0,0.9937044400265076,0.0013253810470510272,0.0,0.0016567263088137839,0.0,0.0033134526176275677,0.014910536779324055,0.00033344448149383126,0.0,0.0,,0.0,1.0063354451483828,0.0,0.0,,0.0
87,4730,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9852.0,9186.0,22.0,368.0,80.0,0.0,143.0,126.0,0.9323995127892813,0.002233049127080796,0.03735282176207876,0.008120178643930167,0.0,0.014514819326025172,0.012789281364190013,0.00010886131069018071,0.0,0.0,0.0,0.0,1.0725016329196604,0.0,0.0,0.0,0.0
88,4763,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,808.0,788.0,0.0,10.0,10.0,0.0,0.0,4.0,0.9752475247524752,0.0,0.012376237623762377,0.012376237623762377,0.0,0.0,0.0049504950495049506,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
89,4769,0,0,0,0,0,1,1,2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,9298.0,8700.0,52.0,276.0,64.0,2.0,191.0,63.0,0.9356850935685094,0.005592600559260056,0.0296838029683803,0.006883200688320069,0.00021510002151000216,0.020542052054205204,0.006775650677565068,0.00011494252873563218,0.0,0.0,0.0,0.0,0.534367816091954,0.0,0.0,0.0,0.0
90,4780,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,782.0,0.0,9.0,0.0,0.0,2.0,11.0,0.9861286254728878,0.0,0.011349306431273645,0.0,0.0,0.0025220680958385876,0.013871374527112233,0.0012787723785166241,,0.0,0.0,,1.0140664961636827,,0.0,0.0,
91,4915,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8818.0,8467.0,86.0,11.0,163.0,0.0,79.0,99.0,0.9601950555681561,0.009752778407802223,0.0012474484009979588,0.018484917214787934,0.0,0.008958947607167159,0.011227035608981629,0.00011810558639423645,0.0,0.0,0.0,0.0,1.0414550608243769,0.0,0.0,0.0,0.0
92,4917,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2826.0,2749.0,1.0,0.0,25.0,0.0,51.0,52.0,0.972753007784855,0.00035385704175513094,0.0,0.008846426043878274,0.0,0.018046709129511677,0.01840056617126681,0.0003637686431429611,0.0,0.0,,0.0,1.0280101855220078,0.0,0.0,,0.0
93,4950,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4746.0,4527.0,21.0,15.0,0.0,0.0,179.0,96.0,0.9538558786346397,0.004424778761061947,0.0031605562579013905,0.0,0.0,0.03771597134428993,0.020227560050568902,0.0002208968411751712,0.0,0.0,0.0,,1.0483764082173626,0.0,0.0,0.0,
94,4989,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,3971.0,14.0,24.0,0.0,17.0,69.0,0.0,0.9697191697191697,0.003418803418803419,0.005860805860805861,0.0,0.004151404151404151,0.01684981684981685,0.0,0.000503651473180559,0.0,,0.0,,1.0312263913371946,0.0,,0.0,
95,5077,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.0,1072.0,0.0,0.0,0.0,0.0,34.0,5.0,0.969258589511754,0.0,0.0,0.0,0.0,0.03074141048824593,0.0045207956600361665,0.0009328358208955224,,0.0,,,1.0317164179104479,,0.0,,
96,5301,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16470.0,15352.0,208.0,17.0,409.0,0.0,445.0,364.0,0.9321190042501518,0.01262902246508804,0.001032179720704311,0.024833029751062538,0.0,0.027018822100789312,0.02210078931390407,0.0,0.0,0.0027472527472527475,0.0,0.0,0.0,0.0,45.247252747252745,0.0,0.0
97,5401,0,0,0,0,0,0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28849.0,24539.0,1497.0,127.0,1956.0,10.0,585.0,688.0,0.8506014073278103,0.05189088009983015,0.004402232313078443,0.06780131027071995,0.00034663246559672777,0.020277999237408577,0.023848313633054872,0.00012225437059374872,0.0,0.0,0.0,0.0,1.1756387790863523,0.0,0.0,0.0,0.0
98,5404,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7209.0,6054.0,305.0,21.0,668.0,0.0,89.0,202.0,0.8397836038285477,0.04230822582882508,0.002913025384935497,0.09266195033985296,0.0,0.012345679012345678,0.02802052989318907,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,343.2857142857143,0.0
99,5408,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9592.0,8320.0,499.0,37.0,342.0,0.0,352.0,239.0,0.8673894912427023,0.05202251876563803,0.003857381150959133,0.035654712260216846,0.0,0.03669724770642202,0.024916597164303587,0.0001201923076923077,0.0,0.0,0.0,0.0,1.1528846153846153,0.0,0.0,0.0,0.0
100,5602,0,0,0,0,0,1,1,2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,11777.0,11195.0,178.0,14.0,97.0,0.0,289.0,257.0,0.9505816421839178,0.01511420565509043,0.00118875774815318,0.008236392969347032,0.0,0.024539356372590644,0.021822195805383374,8.932559178204556e-05,0.0,0.0,0.0,0.0,0.5259937472085753,0.0,0.0,0.0,0.0
101,5676,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4790.0,4698.0,0.0,13.0,34.0,0.0,17.0,96.0,0.9807933194154489,0.0,0.0027139874739039666,0.007098121085594989,0.0,0.0035490605427974946,0.020041753653444676,0.00021285653469561516,,0.0,0.0,0.0,1.0195828011919965,,0.0,0.0,0.0
102,5701,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20160.0,19247.0,237.0,30.0,289.0,0.0,329.0,318.0,0.9547123015873016,0.01175595238095238,0.001488095238095238,0.01433531746031746,0.0,0.016319444444444445,0.015773809523809523,5.195614901023536e-05,0.0,0.0,0.0,0.0,1.0474359640463449,0.0,0.0,0.0,0.0
103,5764,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3370.0,3204.0,41.0,21.0,10.0,0.0,63.0,76.0,0.9507418397626113,0.012166172106824925,0.006231454005934718,0.002967359050445104,0.0,0.018694362017804153,0.022551928783382788,0.00031210986267166043,0.0,0.0,0.0,0.0,1.0518102372034956,0.0,0.0,0.0,0.0
104,6043,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4950.0,4575.0,54.0,0.0,114.0,0.0,84.0,215.0,0.9242424242424242,0.01090909090909091,0.0,0.02303030303030303,0.0,0.01696969696969697,0.043434343434343436,0.0002185792349726776,0.0,0.0,,0.0,1.0819672131147542,0.0,0.0,,0.0
105,6051,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30138.0,18313.0,3936.0,26.0,590.0,0.0,1643.0,17003.0,0.6076381976242617,0.13059924347999205,0.0008626982546950694,0.019576614241157343,0.0,0.05451589355630765,0.5641714778684717,0.0,0.00025406504065040653,0.0,0.0,0.0,0.0,7.6570121951219505,0.0,0.0,0.0
106,6053,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34531.0,27379.0,3200.0,38.0,1350.0,73.0,874.0,10753.0,0.7928817584199704,0.09267035417450986,0.0011004604558223045,0.03909530566737135,0.002114042454606006,0.025310590483913004,0.3114013495120327,3.652434347492604e-05,0.0,0.0,0.0,0.0,1.261222104532671,0.0,0.0,0.0,0.0
107,6078,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12370.0,9919.0,1174.0,18.0,433.0,0.0,325.0,1037.0,0.8018593371059014,0.09490703314470493,0.0014551333872271624,0.03500404203718674,0.0,0.026273241713823767,0.08383185125303153,0.00010081661457808247,0.0,0.0,0.0,0.0,1.2471015223308801,0.0,0.0,0.0,0.0
108,6085,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7551.0,6627.0,97.0,0.0,652.0,0.0,117.0,332.0,0.877632101708383,0.012845980664812608,0.0,0.08634617931399814,0.0,0.015494636471990465,0.04396768639915243,0.0001508978421608571,0.0,0.0,,0.0,1.139429606156632,0.0,0.0,,0.0
109,6103,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1490.0,1033.0,89.0,0.0,313.0,0.0,10.0,175.0,0.6932885906040268,0.059731543624161075,0.0,0.21006711409395973,0.0,0.006711409395973154,0.1174496644295302,0.0,0.011235955056179775,0.0,,0.0,0.0,16.741573033707866,0.0,,0.0
110,6106,0,0,1,0,0,0,1,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,38010.0,18417.0,8297.0,267.0,1084.0,5.0,2494.0,23062.0,0.4845303867403315,0.21828466193107077,0.007024467245461721,0.02851881083925283,0.00013154433043935807,0.06561431202315181,0.6067350697184951,5.429765977086388e-05,0.0,4.336137368831845e-05,0.0,0.0,1.031927023945268,0.0,0.8240829069464921,0.0,0.0
111,6109,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26396.0,22406.0,1177.0,7.0,1179.0,31.0,1205.0,2715.0,0.8488407334444613,0.04459008940748598,0.0002651916957114714,0.04466585846340355,0.0011744203667222307,0.04565085619033187,0.10285649340809214,0.0,0.0,0.00036832412523020257,0.0,0.0,0.0,0.0,9.722283609576428,0.0,0.0
112,6118,0,0,1,0,0,0,1,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,25605.0,14420.0,5932.0,260.0,1113.0,0.0,954.0,6645.0,0.5631712556141378,0.23167350126928335,0.010154266744776411,0.043468072642062094,0.0,0.03725834797891037,0.2595196250732279,6.934812760055478e-05,0.0,0.00015048908954100828,0.0,0.0,0.8878294036061026,0.0,1.9266365688487583,0.0,0.0
113,6226,0,1,0,0,0,0,1,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,19667.0,13424.0,1310.0,563.0,482.0,0.0,1318.0,8224.0,0.6825647022931814,0.06660904052473687,0.02862663344689073,0.024508059185437536,0.0,0.06701581329130014,0.4181624040270504,7.449344457687723e-05,0.0007633587786259542,0.0,0.0,0.0,0.7325312872467223,7.50648854961832,0.0,0.0,0.0
114,6320,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27270.0,16509.0,4217.0,18.0,528.0,41.0,1709.0,8762.0,0.6053905390539054,0.15463879721305465,0.0006600660066006601,0.019361936193619363,0.0015034836817015035,0.06266960029336267,0.3213054638797213,0.0,0.00023713540431586437,0.0,0.0,0.0,0.0,6.46668247569362,0.0,0.0,0.0
115,6338,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
116,6360,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37153.0,25629.0,4456.0,572.0,1894.0,8.0,3788.0,6047.0,0.689823163674535,0.11993647888461229,0.015395795763464592,0.05097838667133206,0.00021532581487363067,0.10195677334266412,0.16275940031760558,7.803659916500839e-05,0.0,0.0,0.0,0.0,1.4496468843887784,0.0,0.0,0.0,0.0
117,6370,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7418.0,6444.0,72.0,85.0,311.0,0.0,458.0,405.0,0.8686977622000539,0.009706120248045295,0.01145861418172014,0.041925047182528985,0.0,0.06174170935562146,0.054596926395254784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,6405,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27901.0,25724.0,350.0,37.0,1141.0,0.0,304.0,1033.0,0.9219741227912978,0.012544353248987491,0.001326117343464392,0.040894591591699225,0.0,0.010895666821977706,0.03702376258915451,3.887420307883688e-05,0.0,0.0,0.0,0.0,1.084629140102628,0.0,0.0,0.0,0.0
119,6420,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4259.0,3805.0,117.0,28.0,252.0,0.0,20.0,65.0,0.8934022070908664,0.02747123737966659,0.006574313219065508,0.05916881897158958,0.0,0.0046959380136182205,0.015261798544259216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,6451,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24434.0,20239.0,2135.0,65.0,176.0,0.0,579.0,6540.0,0.8283130064663993,0.08737824343128428,0.002660227551772121,0.007203077678644512,0.0,0.02369648849963166,0.26765981828599494,0.0,0.0,0.0001529051987767584,0.0,0.0,0.0,0.0,3.7360856269113145,0.0,0.0
121,6460,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38233.0,34395.0,1151.0,3.0,1754.0,0.0,632.0,2571.0,0.899615515392462,0.030104883216069887,7.846624643632464e-05,0.04587659874977114,0.0,0.016530222582585723,0.06724557319593022,2.9073993312981538e-05,0.0,0.0,0.0,0.0,1.111585986335223,0.0,0.0,0.0,0.0
122,6475,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10174.0,9212.0,103.0,0.0,352.0,11.0,340.0,475.0,0.9054452526046786,0.010123845095341066,0.0,0.03459799488893257,0.001081187340279143,0.03341851779044624,0.04668763514841753,0.00010855405992184108,0.0,0.0,,0.0,1.1044290056448112,0.0,0.0,,0.0
123,6498,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6919.0,6608.0,84.0,0.0,10.0,0.0,92.0,265.0,0.9550513079924845,0.012140482728718023,0.0,0.0014452955629426219,0.0,0.01329671917907212,0.03830033241797948,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0
124,6516,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54972.0,35476.0,11364.0,164.0,2214.0,0.0,2450.0,10977.0,0.6453467219675472,0.20672342283344247,0.0029833369715491524,0.04027504911591356,0.0,0.04456814378228917,0.19968347522375027,0.0,8.799718409010911e-05,0.0,0.0,0.0,0.0,4.8373812038014785,0.0,0.0,0.0
125,6604,0,1,1,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,30164.0,14403.0,8918.0,228.0,1322.0,47.0,1562.0,11916.0,0.4774897228484286,0.2956504442381647,0.007558679220262565,0.043827078636785574,0.0015581487866330726,0.05178358307916722,0.3950404455642488,0.0,0.00011213276519398969,8.392077878482712e-05,0.0,0.0,0.0,1.6911863646557523,1.2656931856327627,0.0,0.0
126,6610,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22921.0,8598.0,9279.0,11.0,816.0,10.0,1032.0,9162.0,0.3751145237991362,0.4048252694036037,0.0004799092535229702,0.03560054098861306,0.0004362811395663365,0.04502421360324593,0.3997207800706775,0.0,0.00010777023386140747,0.0,0.0,0.0,0.0,2.4702015303373206,0.0,0.0,0.0
127,6708,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28310.0,20472.0,4219.0,23.0,542.0,0.0,1232.0,6574.0,0.7231367008124338,0.14902861179795127,0.000812433768986224,0.019145178382197103,0.0,0.04351819145178382,0.23221476510067113,4.8847205939820246e-05,0.0,0.0,0.0,0.0,1.382864400156311,0.0,0.0,0.0,0.0
128,6776,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26596.0,23943.0,420.0,0.0,736.0,0.0,675.0,1965.0,0.9002481576176868,0.015791848398255377,0.0,0.027673334335990375,0.0,0.025379756354339,0.07388329072040908,4.176586058555736e-05,0.0,0.0,,0.0,1.1108048281334837,0.0,0.0,,0.0
129,6787,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7892.0,7757.0,8.0,0.0,61.0,0.0,53.0,199.0,0.9828940699442473,0.0010136847440446021,0.0,0.007729346173340091,0.0,0.006715661429295489,0.025215408008109477,0.0,0.0,0.005025125628140704,,0.0,0.0,0.0,39.65829145728643,,0.0
130,6810,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51085.0,28953.0,3733.0,203.0,3234.0,78.0,2447.0,19638.0,0.5667612802192424,0.07307428795145346,0.003973769208182441,0.0633062542820789,0.0015268669863952237,0.04790055789370657,0.384418126651659,3.4538735191517284e-05,0.0,0.0,0.0,0.0,1.7644112872586606,0.0,0.0,0.0,0.0
131,6824,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34795.0,31863.0,544.0,7.0,1129.0,23.0,969.0,1673.0,0.915735019399339,0.015634430234229058,0.00020117833021985918,0.032447190688317286,0.0006610145135795373,0.027848828854720505,0.04808162092254634,3.1384364309700906e-05,0.0,0.0,0.0,0.0,1.0920189561560432,0.0,0.0,0.0,0.0
132,6854,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30520.0,19331.0,7064.0,157.0,1699.0,10.0,546.0,12814.0,0.6333879423328964,0.23145478374836173,0.005144167758846658,0.055668414154652686,0.000327653997378768,0.017889908256880735,0.41985583224115336,0.0,0.0,0.0,0.0,0.0005885815185403178,0.0,0.0,0.0,0.0,17.963507945850502
133,6877,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25152.0,23594.0,231.0,7.0,682.0,0.0,449.0,1344.0,0.9380566157760815,0.009184160305343511,0.00027830788804071246,0.027115139949109416,0.0,0.0178514631043257,0.05343511450381679,4.238365686191405e-05,0.0,0.0,0.0,0.0,1.066033737390862,0.0,0.0,0.0,0.0
134,6905,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19866.0,15163.0,1272.0,19.0,2590.0,0.0,428.0,2509.0,0.7632638679150308,0.0640289942615524,0.0009564079331521192,0.1303735024665257,0.0,0.021544347125742474,0.12629618443571933,6.595000989250148e-05,0.0,0.0,0.0,0.0,1.3101628965244343,0.0,0.0,0.0,0.0
135,7001,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18136.0,8926.0,4673.0,32.0,3580.0,0.0,282.0,3081.0,0.49217026907807676,0.25766431407146007,0.00176444640494045,0.19739744155271283,0.0,0.015549183943537714,0.1698831054256727,0.00011203226529240422,0.0,0.0,0.0,0.0,2.031817163343043,0.0,0.0,0.0,0.0
136,7003,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47989.0,30125.0,8675.0,42.0,4372.0,15.0,1319.0,13348.0,0.6277480255891975,0.18077059326095563,0.0008752005667965575,0.09110421138177499,0.00031257163099877053,0.027485465419158556,0.2781470753714393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,7011,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41329.0,26816.0,3078.0,291.0,2034.0,0.0,832.0,22005.0,0.6488422173292361,0.07447554985603329,0.00704106075636962,0.04921483703936703,0.0,0.020131142781098017,0.5324348520409398,0.0,0.0003248862897985705,0.0,0.0,0.0,0.0,13.427225471085121,0.0,0.0,0.0
138,7018,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28741.0,968.0,25642.0,223.0,202.0,0.0,542.0,1848.0,0.03368010855572179,0.8921749417208865,0.007758950628022686,0.007028287115966737,0.0,0.018858077311158277,0.06429838906092342,0.0,3.899851805631386e-05,0.0,0.0,0.0,0.0,1.1208564074565166,0.0,0.0,0.0
139,7047,0,1,1,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,62791.0,43538.0,2264.0,111.0,4025.0,33.0,1530.0,46910.0,0.6933796244684748,0.03605612269274259,0.0017677692662961253,0.06410154321479193,0.0005255530251150642,0.02436654934624389,0.7470815881256868,0.0,0.00044169611307420494,2.1317416329140907e-05,0.0,0.0,0.0,13.867270318021202,0.6692709443615433,0.0,0.0
140,7050,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30421.0,3314.0,22102.0,98.0,421.0,17.0,460.0,6894.0,0.10893790473685941,0.7265375891653791,0.0032214588606554683,0.01383912428914237,0.0005588244962361526,0.015121133427566484,0.22661976923835508,0.0,9.04895484571532e-05,0.0,0.0,0.0,0.0,1.3763912768075288,0.0,0.0,0.0
